blame_merge_priorityMinor_mean;Maximum Complexity*;Maximum Depth_count;NumberOfMathOperations_min;NF;NumberOfMathOperations_50%;NumberOfModifiers_count;NumberOfModifiers_75%;HMi;blame_merge_priorityMajor_mean;NumberOfModifiers_min;Bugged;NM;issues_priorityMinor_max;Maximum Depth_max;issues_priorityMajor_count;MaxNumberOfNestedBlocks_std;Maximum Depth_mean;MaxNumberOfNestedBlocks_50%;NumberOfMathOperations_count;issues_priorityMinor_std;PMR;blame_merge_priorityMinor_std;NumberOfMathOperations_mean;MaxNumberOfNestedBlocks_min;Ai;NumberOfModifiers_50%;Maximum Depth_50%;NOPa;PMd;NMI;Mo;blame_merge_priorityMinor_max;Average Complexity*;blame_merge_priorityMinor_count;blame_merge_priorityMajor_min;Maximum Depth_min;issues_priorityMinor_count;Ait;Maximum Depth_std;Maximum Depth_75%;Ad;blame_merge_priorityMajor_max;NumberOfModifiers_25%;issues_priorityMajor_mean;NumberOfMathOperations_std;HMd;Ao;blame_merge_priorityMajor_std;issues_priorityMajor_std;MaxNumberOfNestedBlocks_count;MaxNumberOfNestedBlocks_25%;NumberOfMathOperations_25%;Maximum Depth_25%;NumberOfMathOperations_75%;Md;Average Statements per Method;SIX;NumberOfMethods_Mood;NMIR;MaxNumberOfNestedBlocks_mean;issues_priorityMajor_max;issues_priorityMinor_min;Maximum Block Depth;Mi;Mit;Av;MaxNumberOfNestedBlocks_75%;issues_priorityMajor_min;NumberOfModifiers_std;NumberOfModifiers_mean;Ma;MaxNumberOfNestedBlocks_max;NumberOfModifiers_max;NMA;blame_merge_priorityMinor_min;blame_merge_priorityMajor_count;PMi;Average Block Depth;issues_priorityMinor_mean;NumberOfMathOperations_max
0.0;5.0;2.0;0.0;1.0;0.0;4.0;1.75;0.0;0.0;0.0;False;6.0;0.0;4.0;509.0;1.0;3.0;0.0;4.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;0.0;0.0;1.67;0.0;0.0;2.0;509.0;0.0;1.4142135623730951;3.5;1.0;0.0;0.75;0.487229862475442;0.0;3.0;0.0;0.0;0.5003286205638211;4.0;0.0;0.0;2.5;0.0;6.0;2.17;0.0;4.0;0.0;0.5;1.0;0.0;4.0;0.0;0.0;0.0;0.5;0.0;1.7320508075688772;1.5;6.0;2.0;4.0;6.0;0.0;0.0;0.0;1.63;0.0;0.0
0.0;2.0;3.0;0.0;2.0;0.0;6.0;1.0;0.0;0.0;0.0;True;8.0;0.0;2.0;540.0;0.40824829046386296;2.0;0.0;6.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;2.0;0.0;4.0;0.0;0.0;0.0;1.13;0.0;0.0;2.0;540.0;0.0;0.0;2.0;2.0;0.0;0.0;0.5166666666666667;0.0;4.0;0.0;0.0;0.5001854943488038;6.0;0.0;0.0;2.0;0.0;8.0;1.38;0.0;6.0;0.0;0.16666666666666666;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.5477225575051661;0.5;8.0;1.0;1.0;8.0;0.0;0.0;0.0;1.4;0.0;0.0
0.0;8.0;3.0;0.0;2.0;0.0;6.0;1.0;0.0;0.0;0.0;False;8.0;0.0;2.0;298.0;1.6329931618554518;2.0;0.0;6.0;0.0;0.5;0.0;0.16666666666666666;0.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;1.88;0.0;0.0;2.0;298.0;0.0;0.0;2.0;2.0;0.0;1.0;0.12416107382550336;0.40824829046386296;4.0;0.0;0.0;0.3303199156804496;6.0;0.0;0.0;2.0;0.0;8.0;3.0;0.0;6.0;0.0;0.6666666666666666;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;3.7771241264574122;2.333333333333333;8.0;4.0;10.0;8.0;0.0;0.0;0.0;2.39;0.0;1.0
0.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;True;4.0;0.0;2.0;261.0;0.0;2.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;1.5;0.0;0.0;2.0;261.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;4.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;1.0;4.0;0.0;0.0;0.0;1.6;0.0;0.0
0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;True;4.0;0.0;0.0;261.0;0.0;0.0;2.0;1.0;0.0;0.5;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;261.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;4.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;4.0;2.0;1.0;4.0;0.0;0.0;0.0;1.6;0.0;0.0
0.0;5.0;8.0;0.0;2.0;0.0;12.0;1.0;0.0;0.0;1.0;True;14.0;0.0;3.0;801.0;0.6513389472789296;2.25;0.0;12.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;14.0;0.0;0.0;0.0;1.57;0.0;0.0;2.0;801.0;0.0;0.4629100498862757;2.25;2.0;0.0;1.0;0.34831460674157305;0.0;0.0;0.0;0.0;0.4767339728809731;12.0;0.0;0.0;2.0;0.0;14.0;1.93;0.0;12.0;0.0;0.3333333333333333;1.0;0.0;4.0;0.0;0.0;1.0;0.25;0.0;0.0;1.0;14.0;2.0;1.0;14.0;0.0;0.0;0.0;1.71;0.0;0.0
0.0;1.0;2.0;0.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;False;6.0;0.0;2.0;0.0;0.0;2.0;0.0;4.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.75;0.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;6.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.5;0.75;6.0;0.0;1.0;6.0;0.0;0.0;0.0;1.24;0.0;0.0
0.0;5.0;2.0;0.0;1.0;0.0;4.0;1.75;0.0;0.0;0.0;False;6.0;0.0;4.0;509.0;1.0;3.0;0.0;4.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;0.0;0.0;1.67;0.0;0.0;2.0;509.0;0.0;1.4142135623730951;3.5;1.0;0.0;0.75;0.487229862475442;0.0;3.0;0.0;0.0;0.5003286205638211;4.0;0.0;0.0;2.5;0.0;6.0;2.17;0.0;4.0;0.0;0.5;1.0;0.0;4.0;0.0;0.0;0.0;0.5;0.0;1.7320508075688772;1.5;6.0;2.0;4.0;6.0;0.0;0.0;0.0;1.63;0.0;0.0
0.0;1.0;4.0;0.0;1.0;0.0;8.0;1.0;0.0;0.0;0.0;False;10.0;0.0;2.0;509.0;0.0;2.0;0.0;8.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;2.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;509.0;0.0;0.0;2.0;1.0;0.0;0.0;0.487229862475442;0.0;5.0;0.0;0.0;0.5003286205638211;8.0;0.0;0.0;2.0;0.0;10.0;1.2;0.0;8.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.3093073414159542;1.0;10.0;0.0;4.0;10.0;0.0;0.0;0.0;1.34;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;540.0;0.0;0.0;0.0;1.0;0.0;0.333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5166666666666667;0.0;2.0;0.0;0.0;0.5001854943488038;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;1.11;0.0;0.0
0.0;4.0;2.0;0.0;1.0;0.0;4.0;1.75;0.0;0.0;1.0;False;6.0;0.0;4.0;0.0;1.0;3.0;0.0;4.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;0.0;0.0;1.5;0.0;0.0;2.0;0.0;0.0;1.4142135623730951;3.5;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;2.5;0.0;6.0;1.83;0.0;4.0;0.0;0.5;0.0;0.0;4.0;0.0;0.0;0.0;0.5;0.0;1.5;1.75;6.0;2.0;4.0;6.0;0.0;0.0;0.0;1.48;0.0;0.0
0.0;1.0;2.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;False;7.0;0.0;2.0;509.0;0.0;2.0;0.0;5.0;0.0;0.428571429;0.0;0.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;509.0;0.0;0.0;2.0;1.0;0.0;1.0;0.487229862475442;0.0;4.0;0.0;0.0;0.5003286205638211;5.0;0.0;0.0;2.0;0.0;7.0;1.0;0.0;5.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.51657508881031;1.4;7.0;0.0;4.0;7.0;0.0;0.0;0.0;1.24;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;3.0;0.0;0.0;248.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;248.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;1.11;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;261.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;261.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;8.0;4.0;0.0;1.0;0.0;8.0;1.0;0.0;0.0;1.0;True;9.0;0.0;5.0;1332.0;1.5526475085202969;3.25;0.5;8.0;0.0;0.8888888890000001;0.0;0.5;0.0;0.0;1.0;3.0;0.0;8.0;0.0;0.0;0.0;3.22;0.0;0.0;2.0;1332.0;0.0;1.2583057392117916;3.5;1.0;0.0;1.0;0.20945945945945946;0.7559289460184544;1.0;0.0;0.0;0.4070756706817725;8.0;0.0;0.0;2.75;1.0;9.0;4.5;0.0;7.0;0.0;1.125;1.0;0.0;6.0;0.0;0.0;0.0;1.5;0.0;1.0606601717798212;1.375;9.0;4.0;4.0;9.0;0.0;0.0;0.0;2.57;0.0;2.0
0.0;9.0;4.0;0.0;5.0;0.0;17.0;1.0;0.0;0.0;0.0;True;17.0;0.0;3.0;1071.0;0.9510056596602792;2.0;1.0;17.0;0.0;0.705882353;0.0;0.0;0.0;0.0;1.0;2.5;0.0;12.0;0.0;0.0;0.0;2.41;0.0;0.0;0.0;1071.0;0.0;1.4142135623730951;3.0;5.0;0.0;1.0;0.2605042016806723;0.0;5.0;0.0;0.0;0.4391147932122572;17.0;0.0;0.0;1.5;0.0;17.0;4.0;0.0;17.0;0.0;0.8235294117647058;1.0;0.0;5.0;0.0;0.0;5.0;1.0;0.0;3.9686269665968865;2.0;17.0;3.0;17.0;17.0;0.0;0.0;0.0;1.96;0.0;0.0
0.0;11.0;4.0;0.0;3.0;0.0;8.0;2.75;0.0;0.0;0.0;False;8.0;0.0;4.0;0.0;1.4142135623730951;2.5;0.0;8.0;0.0;0.125;0.0;0.25;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;4.13;0.0;0.0;2.0;0.0;0.0;1.0;2.5;3.0;0.0;0.0;0.0;0.4629100498862757;7.0;0.0;0.0;0.0;8.0;0.0;0.0;2.0;0.25;8.0;11.13;0.0;8.0;0.0;1.0;0.0;0.0;7.0;0.0;0.0;1.0;2.25;0.0;3.6425069859723194;2.125;8.0;3.0;8.0;8.0;0.0;0.0;0.0;3.11;0.0;1.0
0.0;1.0;3.0;0.0;4.0;0.0;3.0;1.0;0.0;0.0;1.0;False;6.0;0.0;2.0;509.0;0.0;2.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;509.0;0.0;0.0;2.0;4.0;0.0;1.0;0.487229862475442;0.0;0.0;0.0;0.0;0.5003286205638211;3.0;0.0;0.0;2.0;0.0;6.0;1.67;0.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;1.0;6.0;0.0;0.0;0.0;1.32;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;71.0;1028.0;0.0;0.0;20.0;False;71.0;0.0;0.0;555.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0;0.0;0.0;0.0;1028.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;555.0;0.0;0.0;0.0;0.0;0.0;1028.0;0.5135135135135135;0.0;2.0;0.0;0.0;0.5002682469039751;71.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;71.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;167.96619378172838;999.6056338028168;2.0;0.0;1028.0;71.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;4.0;6.0;0.0;4.0;0.0;15.0;1.0;0.0;0.0;0.0;False;17.0;0.0;2.0;248.0;0.9102589898327996;1.3333333333333333;0.0;15.0;0.0;0.941176471;0.0;0.26666666666666666;0.0;0.0;1.0;2.0;0.0;16.0;0.0;0.0;0.0;1.41;0.0;0.0;0.0;248.0;0.0;1.0327955589886446;2.0;4.0;0.0;1.0;1.0;0.5936168397046636;1.0;0.0;0.0;0.0;15.0;0.0;0.0;0.5;0.0;17.0;1.71;0.0;15.0;0.0;0.4;1.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.25819888974716115;0.9333333333333332;17.0;3.0;1.0;17.0;0.0;0.0;0.0;1.69;0.0;2.0
0.0;17.0;0.0;0.0;5.0;1.0;5.0;10.0;0.0;0.0;1.0;False;6.0;0.0;0.0;509.0;2.0;0.0;2.0;5.0;0.0;0.666666667;0.0;2.0;0.0;0.0;9.0;0.0;0.0;4.0;0.0;0.0;0.0;7.17;0.0;0.0;0.0;509.0;0.0;0.0;0.0;5.0;0.0;9.0;0.487229862475442;2.9154759474226504;2.0;0.0;0.0;0.5003286205638211;5.0;0.0;0.0;0.0;2.0;6.0;14.83;0.0;5.0;0.0;2.0;1.0;0.0;7.0;0.0;0.0;0.0;4.0;0.0;3.8340579025361623;7.8;6.0;4.0;10.0;6.0;0.0;0.0;0.0;3.39;0.0;7.0
0.0;15.0;5.0;0.0;12.0;0.0;6.0;1.0;0.0;0.0;1.0;False;8.0;0.0;2.0;509.0;1.224744871391589;2.0;0.0;6.0;0.0;0.875;0.0;0.5;0.0;0.0;1.0;2.0;0.0;7.0;0.0;0.0;0.0;2.75;0.0;0.0;2.0;509.0;0.0;0.0;2.0;12.0;0.0;1.0;0.487229862475442;1.224744871391589;1.0;0.0;0.0;0.5003286205638211;6.0;0.0;0.0;2.0;0.0;8.0;6.5;0.0;6.0;0.0;0.5;1.0;0.0;6.0;0.0;0.0;4.0;0.0;0.0;11.0227038425243;5.5;8.0;3.0;28.0;8.0;0.0;0.0;0.0;2.82;0.0;3.0
0.0;5.0;2.0;0.0;7.0;0.0;2.0;1.75;0.0;0.0;1.0;False;13.0;0.0;3.0;784.0;0.0;3.0;0.0;2.0;0.0;0.615384615;0.0;0.0;0.0;0.0;1.5;3.0;0.0;8.0;0.0;0.0;0.0;1.92;0.0;0.0;3.0;784.0;0.0;0.0;3.0;7.0;0.0;1.25;0.33418367346938777;0.0;5.0;0.0;0.0;0.4720054190856907;2.0;0.0;0.0;3.0;0.0;13.0;3.32;0.0;7.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.7071067811865476;1.5;13.0;0.0;2.0;13.0;0.0;0.0;0.0;2.02;0.0;0.0
0.0;5.0;0.0;0.0;7.0;0.0;2.0;1.0;0.0;0.0;1.0;False;13.0;0.0;0.0;784.0;0.7071067811865476;0.0;1.5;2.0;0.0;0.615384615;0.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;0.0;1.92;0.0;0.0;0.0;784.0;0.0;0.0;0.0;7.0;0.0;1.0;0.33418367346938777;0.0;5.0;0.0;0.0;0.4720054190856907;2.0;1.25;0.0;0.0;0.0;13.0;3.32;0.0;7.0;0.0;1.5;1.0;0.0;5.0;0.0;0.0;2.0;1.75;0.0;0.0;1.0;13.0;2.0;1.0;13.0;0.0;0.0;0.0;2.02;0.0;0.0
0.0;5.0;2.0;0.0;7.0;0.0;14.0;1.0;0.0;0.0;1.0;False;13.0;0.0;2.0;784.0;0.633323693776651;2.0;1.0;14.0;0.0;0.615384615;0.0;0.0;0.0;0.0;1.0;2.0;0.0;8.0;0.0;0.0;0.0;1.92;0.0;0.0;2.0;784.0;0.0;0.0;2.0;7.0;0.0;1.0;0.33418367346938777;0.0;5.0;0.0;0.0;0.4720054190856907;14.0;0.0;0.0;2.0;0.0;13.0;3.32;0.0;7.0;0.0;0.6428571428571429;1.0;0.0;5.0;0.0;0.0;2.0;1.0;0.0;2.4053511772118195;1.6428571428571428;13.0;2.0;10.0;13.0;0.0;0.0;0.0;2.02;0.0;0.0
0.0;5.0;6.0;0.0;7.0;0.0;1.0;1.0;0.0;0.0;1.0;False;13.0;0.0;4.0;784.0;0.0;3.333333333333333;0.0;1.0;0.0;0.615384615;0.0;0.0;0.0;0.0;1.0;3.0;0.0;8.0;0.0;0.0;0.0;1.92;0.0;0.0;3.0;784.0;0.0;0.5163977794943222;3.75;7.0;0.0;1.0;0.33418367346938777;0.0;5.0;0.0;0.0;0.4720054190856907;1.0;0.0;0.0;3.0;0.0;13.0;3.32;0.0;7.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;13.0;0.0;1.0;13.0;0.0;0.0;0.0;2.02;0.0;0.0
0.0;7.0;8.0;0.0;0.0;0.0;12.0;1.0;0.0;0.0;1.0;True;12.0;0.0;2.0;784.0;0.7977240352174656;2.0;0.0;12.0;0.0;1.0;0.0;0.08333333333333333;0.0;0.0;1.0;2.0;0.0;12.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;784.0;0.0;0.0;2.0;0.0;0.0;1.0;0.33418367346938777;0.2886751345948129;0.0;0.0;0.0;0.4720054190856907;12.0;0.0;0.0;2.0;0.0;12.0;3.67;0.0;12.0;0.0;0.5;1.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;12.0;2.0;1.0;12.0;0.0;0.0;0.0;1.7;0.0;1.0
0.0;5.0;0.0;0.0;0.0;1.0;2.0;8.75;0.0;0.0;8.0;False;2.0;0.0;0.0;248.0;2.1213203435596424;0.0;1.5;2.0;0.0;0.5;0.0;1.0;0.0;0.0;8.5;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;248.0;0.0;0.0;0.0;0.0;0.0;8.25;1.0;1.4142135623730951;1.0;0.0;0.0;0.0;2.0;0.75;0.5;0.0;1.5;2.0;9.0;0.0;2.0;0.0;1.5;1.0;0.0;5.0;0.0;0.0;0.0;2.25;1.0;0.7071067811865476;8.5;2.0;3.0;9.0;2.0;0.0;0.0;0.0;2.03;0.0;2.0
0.0;5.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.49;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.14;0.0;11.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.06;0.0;0.0
0.0;5.0;11.0;0.0;0.0;0.0;18.0;1.0;0.0;0.0;0.0;False;0.0;0.0;4.0;9.0;0.7775443160352294;2.1818181818181817;0.0;18.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.49;0.0;0.0;2.0;9.0;0.0;0.6030226891555273;2.0;0.0;0.0;1.0;0.0;0.3233808333817773;0.0;0.0;0.0;0.0;18.0;0.0;0.0;2.0;0.0;0.0;7.14;0.0;11.0;0.0;0.3888888888888889;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.7583952786593614;1.1111111111111112;0.0;2.0;4.0;0.0;0.0;0.0;0.0;2.06;0.0;1.0
0.0;5.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;1.0;False;0.0;0.0;3.0;9.0;0.8944271909999161;3.0;0.0;5.0;0.0;0.0;0.0;0.2;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.49;0.0;0.0;3.0;9.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.4472135954999581;0.0;0.0;0.0;0.0;5.0;0.0;0.0;3.0;0.0;0.0;7.14;0.0;11.0;0.0;0.4;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.3416407864998738;1.6;0.0;2.0;4.0;0.0;0.0;0.0;0.0;2.06;0.0;1.0
0.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.49;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.14;0.0;11.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.06;0.0;0.0
0.0;5.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;False;0.0;0.0;3.0;9.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.49;0.0;0.0;3.0;9.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;7.14;0.0;11.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.06;0.0;0.0
0.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.49;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.14;0.0;11.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.06;0.0;0.0
0.0;9.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;1.0;True;0.0;0.0;0.0;509.0;1.1547005383792517;0.0;2.0;3.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.42;0.0;0.0;0.0;509.0;0.0;0.0;0.0;0.0;0.0;1.0;0.487229862475442;0.5773502691896258;0.0;0.0;0.0;0.5003286205638211;3.0;1.0;0.5;0.0;1.0;0.0;9.83;0.0;43.0;0.0;1.3333333333333333;1.0;0.0;8.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.07;0.0;1.0
0.0;9.0;0.0;0.0;0.0;0.0;10.0;1.0;0.0;0.0;1.0;True;0.0;0.0;0.0;509.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.42;0.0;0.0;0.0;509.0;0.0;0.0;0.0;0.0;0.0;1.0;0.487229862475442;0.4830458915396479;0.0;0.0;0.0;0.5003286205638211;10.0;0.0;0.0;0.0;0.75;0.0;9.83;0.0;43.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.07;0.0;1.0
0.0;9.0;39.0;0.0;0.0;0.0;57.0;1.0;0.0;0.0;0.0;True;0.0;0.0;3.0;509.0;0.8395756178243345;1.9743589743589745;0.0;57.0;0.0;0.0;0.0;0.2456140350877193;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.42;0.0;0.0;0.0;509.0;0.0;0.3618068317980777;2.0;0.0;0.0;1.0;0.487229862475442;0.8080112657096958;0.0;0.0;0.0;0.5003286205638211;57.0;0.0;0.0;2.0;0.0;0.0;9.83;0.0;43.0;0.0;0.21052631578947367;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.7010243117819281;1.4385964912280702;0.0;6.0;10.0;0.0;0.0;0.0;0.0;2.07;0.0;4.0
0.0;9.0;0.0;0.0;0.0;0.5;2.0;1.0;0.0;0.0;1.0;True;0.0;0.0;0.0;509.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.42;0.0;0.0;0.0;509.0;0.0;0.0;0.0;0.0;0.0;1.0;0.487229862475442;0.7071067811865476;0.0;0.0;0.0;0.5003286205638211;2.0;0.0;0.25;0.0;0.75;0.0;9.83;0.0;43.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.07;0.0;1.0
