ThrowsCount;NumberOfComparisons;CyclomaticComplexity;NPathComplexity;NumberOfAnonymousClasses;NumberOfModifiers;NumberOfLogStatements;NumberOfPublicMethods_Checkstyle;NestedForDepth;NestedIfElseDepth;NumberOfProtectedMethod;NCSSForThisMethod;NumberOfUniqueWords;IsConstructor;NCSSForThisFile;NumberOfPrivateMethod;NumberOfAssignments;NumberOfNumbers;FileLength;NumberOfTryCatch;NumberOfMathOperations;NestedTryDepth;LOCMethod_CK;NumberOfMethods_Checkstyle;BuggedMethods;MethodLength;AnonymousInnerClassLength;NumberOfLambdas;NumberOfInnerClasses;NumberOfParameters_CK;ClassDataAbstractionCoupling;RFC;Maximum Depth;NumberOfLoops;BooleanExpressionComplexity;NumberOfPackageMethod;CBO;Returns;ClassFanOutComplexity;WMC_CK;ExecutableStatementCount;NumberOfParenthesizedExps;NumberOfStringLiterals;MaxNumberOfNestedBlocks;NumberOfVariables;NCSSForThisClass
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;16.0;False;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;9.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;7.0;0.0;2.0;0.0;3.0;0.0
0.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;7.0;False;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;False;6.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;10.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;4.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;3.0;9.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;False;4.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;2.0;0.0;0.0;0.0;0.0;31.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;6.0;8.0;64.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;17.0;13.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;False;17.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;8.0;5.0;0.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;10.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;12.0;False;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;6.0;0.0;False;6.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;3.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;16.0;False;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;False;10.0;0.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;8.0;0.0;1.0;0.0;5.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;10.0;False;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;10.0;False;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;10.0;False;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;10.0;False;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;9.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;19.0;0.0;0.0;1.0;4.0;12.0;False;156.0;0.0;2.0;0.0;260.0;0.0;0.0;0.0;5.0;20.0;False;5.0;0.0;0.0;0.0;0.0;11.0;3.0;2.0;0.0;0.0;0.0;4.0;0.0;22.0;1.0;3.0;0.0;0.0;0.0;2.0;132.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;7.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;False;6.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;2.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;12.0;False;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;False;6.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;4.0;0.0;4.0;0.0;3.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;14.0;False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;False;8.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;5.0;0.0;9.0;0.0;4.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;11.0;False;0.0;0.0;7.0;2.0;0.0;0.0;0.0;0.0;10.0;0.0;False;10.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;8.0;0.0;2.0;0.0;3.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;6.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;7.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;4.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;9.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;2.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;11.0;False;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;False;6.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;4.0;0.0;4.0;0.0;3.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;14.0;False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;False;7.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;5.0;0.0;7.0;0.0;4.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;13.0;False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;False;9.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;5.0;0.0;10.0;0.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;2.0;2.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;10.0;32.0;False;44.0;0.0;8.0;6.0;156.0;0.0;1.0;0.0;12.0;6.0;False;17.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;1.0;0.0;0.0;2.0;0.0;6.0;2.0;9.0;0.0;5.0;1.0;1.0;34.0
1.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;27.0;False;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;6.0;0.0;False;10.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0;3.0;0.0;3.0;1.0;1.0;0.0
1.0;0.0;3.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;43.0;False;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;12.0;0.0;False;16.0;0.0;0.0;0.0;0.0;0.0;10.0;3.0;2.0;0.0;0.0;2.0;0.0;0.0;3.0;7.0;0.0;4.0;1.0;3.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;25.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;30.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;30.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;6.0;12.0;False;44.0;0.0;1.0;5.0;89.0;0.0;1.0;0.0;7.0;5.0;False;7.0;0.0;0.0;0.0;0.0;1.0;7.0;2.0;0.0;0.0;0.0;5.0;0.0;6.0;1.0;5.0;0.0;0.0;0.0;1.0;36.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;14.0;False;0.0;0.0;1.0;8.0;0.0;0.0;2.0;0.0;8.0;0.0;False;8.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;14.0;False;0.0;0.0;1.0;5.0;0.0;0.0;1.0;0.0;7.0;0.0;False;7.0;0.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;13.0;False;0.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;8.0;0.0;False;8.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;14.0;False;0.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;8.0;0.0;False;8.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;7.0;False;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;8.0;0.0;False;11.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;4.0;0.0;3.0;1.0;2.0;0.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;3.0;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;14.0;0.0;0.0;0.0;2.0;3.0;False;186.0;4.0;1.0;0.0;316.0;0.0;0.0;0.0;3.0;18.0;False;3.0;0.0;0.0;0.0;0.0;6.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;155.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
