Si_mean;IOVars_std;NVAR_mean;MCLC_75%;blame_merge_blame_getDifficulty_mean;blame_merge_blame_getDistinctOperandsCnt_max;Fout_25%;Di_max;Fout_50%;NVAR_25%;NCOMP_std;Di_75%;blame_merge_blame_getDistinctOperandsCnt_mean;VG_mean;Fin_75%;IOVars_count;Fin_std;ClRCi;blame_merge_blame_getDifficulty_std;NOP_count;blamemerge_blamegetDistinctOperatorsCnt_std;Fin_25%;NVAR_50%;blamemerge_blamegetDistinctOperatorsCnt_max;blame_merge_blame_getDifficulty_count;Si_min;VG_min;Si_25%;NCOMP_mean;Ci_mean;MCLC_mean;Di_25%;blamemerge_blamegetDistinctOperandsCnt_count;NOP_75%;NBD_75%;Fin_max;Ci_max;NumberOfDistinctOperands;IOVars_mean;NCOMP_25%;Ci_count;NBD_50%;blame_merge_blame_getDistinctOperandsCnt_min;blamemerge_blamegetDistinctOperandsCnt_max;blamemerge_blamegetDistinctOperandsCnt_mean;MCLC_min;Ci_min;NumberOfDistinctOperators;NCOMP_count;blamemerge_blamegetDifficulty_std;IOVars_75%;ClTCi;Si_count;VG_count;Di_count;Ci_std;blame_merge_blame_getDistinctOperandsCnt_std;blame_merge_blame_getDistinctOperatorsCnt_max;Si_max;blame_merge_blame_getDistinctOperatorsCnt_mean;MCLC_std;NCOMP_max;VG_std;Fout_std;NOP_min;blamemerge_blamegetDistinctOperatorsCnt_count;Fin_50%;blame_merge_blame_getDifficulty_min;Si_50%;Di_min;NOPa;Fin_count;VG_25%;Fout_75%;Di_50%;blame_merge_blame_getDistinctOperatorsCnt_std;Fout_mean;NBD_max;Difficulty;NVAR_count;Si_75%;blamemerge_blamegetDifficulty_max;NVAR_min;blame_merge_blame_getDistinctOperandsCnt_count;MCLC_max;Si_std;blame_merge_blame_getDifficulty_max;MCLC_50%;IOVars_50%;NBD_mean;NOP_std;blamemerge_blamegetDistinctOperandsCnt_std;VG_50%;blamemerge_blamegetDifficulty_count;NOP_max;Fout_count;VG_max;Fout_max;blame_merge_blame_getDistinctOperatorsCnt_count;NBD_count;IOVars_25%;NBD_25%;VG_75%;Di_mean;IOVars_min;Fin_mean;Ci_25%;NCOMP_75%;blamemerge_blamegetDistinctOperatorsCnt_mean;Fout_min;NBD_std;Di_std;NVAR_75%;Ci_75%;Bugged;Ci_50%;NCOMP_min;NVAR_max;NOP_25%;NBD_min;blamemerge_blamegetDifficulty_mean;Fin_min;NOP_mean;NOP_50%;IOVars_max;MCLC_count;MCLC_25%;NVAR_std;NCOMP_50%;blame_merge_blame_getDistinctOperatorsCnt_min
0.0;0.8660254037844386;0.2222222222222222;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.2692955176439846;3.0;0.0;1.3333333333333333;1.0;9.0;0.5;2.714285714;0.0;9.0;1.8737875126899115;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.8888888888888888;3.0;1.1111111111111112;3.0;254.0;2.0;1.0;1.0;4.0;46.0;3.0;0.0;9.0;1.0;0.0;7.0;0.5748031496062992;0.0;1.0;27.0;9.0;1.0116137794093096;3.0;38.0;9.0;9.0;9.0;0.8660254037844386;0.0;0.0;0.0;0.0;1.7638342073763935;3.0;0.7071067811865476;0.0;0.0;254.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;3.0;0.0;0.0;2.0;44.90217391304348;9.0;0.0;5.333333333333333;0.0;0.0;5.0;0.0;0.0;0.0;3.0;1.1111111111111112;0.8660254037844386;1.508970201102768;1.0;254.0;3.0;9.0;3.0;0.0;0.0;9.0;3.0;1.0;1.0;3.0;1.0;0.3333333333333333;3.0;1.0;0.8149606299212598;0.0;0.33333333333333337;0.8660254037844386;0.0;3.0;False;3.0;0.0;2.0;2.0;1.0;0.3967472815898013;0.0;2.0;2.0;4.0;9.0;0.0;0.6666666666666666;0.0;0.0
0.0;0.892582375303981;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.75;0.0;1.0;0.0;14.0;0.0;3.0;0.0;14.0;1.7358395386947358;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;3.2142857142857144;0.0;3.0;284.0;2.75;1.0;0.0;5.0;50.0;3.2142857142857144;0.0;14.0;1.0;0.0;9.0;0.7042253521126759;0.0;1.0;20.0;14.0;0.958007124584378;3.75;48.0;14.0;14.0;14.0;0.892582375303981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;284.0;0.0;0.0;0.0;1.0;0.0;14.0;1.0;0.0;3.0;0.0;0.0;1.0;43.0;14.0;0.0;4.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.892582375303981;1.858183057216193;1.0;284.0;4.0;14.0;1.0;0.0;0.0;14.0;3.0;1.0;1.0;3.2142857142857144;1.0;0.0;3.0;0.0;0.7394366197183099;0.0;0.0;0.892582375303981;0.0;3.75;False;3.0;0.0;0.0;2.0;1.0;0.36776212832550864;0.0;2.2142857142857144;2.0;5.0;14.0;0.0;0.0;0.0;0.0
0.4;0.4714045207910317;3.0;8.5;0.0;0.0;0.0;3.0;0.0;0.25;2.8205594401741574;2.0;0.0;4.3;0.0;10.0;0.9660917830792959;2.1875;0.0;10.0;2.4769956973728195;0.0;1.0;22.0;0.0;0.0;1.0;0.0;2.8;2.0;5.8;1.0;924.0;1.0;2.75;3.0;3.0;131.0;2.0;1.25;10.0;2.0;0.0;8.0;0.7813852813852814;0.0;1.0;43.0;10.0;1.3722176459304882;2.0;35.0;10.0;10.0;10.0;0.4714045207910317;0.0;0.0;1.0;0.0;5.8080404038998665;8.0;3.8020462326956985;0.5163977794943223;0.0;924.0;0.0;0.0;0.0;1.0;0.0;10.0;1.25;1.0;1.5;0.0;0.4;3.0;74.67557251908397;10.0;1.0;11.0;0.0;0.0;17.0;0.5163977794943223;0.0;2.5;2.0;2.0;0.4714045207910317;1.6483485372188407;2.5;924.0;2.0;10.0;11.0;1.0;0.0;10.0;2.0;1.25;6.5;1.6;1.0;0.4;2.0;2.0;1.4199134199134198;0.0;0.8164965809277259;0.6992058987801011;5.75;2.0;True;2.0;0.0;9.0;1.0;1.0;0.6219426406926407;0.0;1.0;1.0;3.0;10.0;2.0;3.39934634239519;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.5;0.0;1.0;1.7829707200166671;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;678.0;0.0;1.0;0.0;1.0;26.0;1.0;0.0;1.0;1.0;0.0;7.0;0.3584070796460177;0.0;1.0;22.0;1.0;0.8917602462433002;1.0;5.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;678.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;15.230769230769232;1.0;0.0;5.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.2559501394564263;1.0;678.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5442477876106194;0.0;0.0;0.0;0.0;1.0;False;1.0;0.0;0.0;0.0;1.0;0.25;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.0;2.1213203435596424;0.0;1.5;0.0;0.0;0.0;4.0;0.0;0.0;1.4142135623730951;3.25;0.0;1.0;0.0;2.0;0.0;3.0;0.0;2.0;2.1232978052935483;0.0;0.0;11.0;0.0;0.0;1.0;0.0;1.0;2.5;1.0;1.75;806.0;2.25;1.0;0.0;4.0;43.0;2.5;0.5;2.0;1.0;0.0;9.0;0.6004962779156328;0.0;1.0;31.0;2.0;1.086765514164567;3.25;9.0;2.0;2.0;2.0;2.1213203435596424;0.0;0.0;0.0;0.0;1.4142135623730951;2.0;0.0;0.0;0.0;806.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;2.5;0.0;0.0;1.0;26.67441860465116;2.0;0.0;5.5;0.0;0.0;2.0;0.0;0.0;1.0;2.5;1.0;2.1213203435596424;1.554540455148789;1.0;806.0;3.0;2.0;1.0;0.0;0.0;2.0;1.75;1.0;1.0;2.5;1.0;0.0;1.75;1.5;0.9019851116625308;0.0;0.0;2.1213203435596424;0.0;3.25;False;2.5;0.0;0.0;0.75;1.0;0.4257650951199339;0.0;1.5;1.5;4.0;2.0;0.5;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;2.0;0.4239223336031451;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;760.0;1.0;1.0;0.0;2.0;16.0;2.0;0.0;2.0;1.0;0.0;7.0;0.17763157894736842;0.0;2.0;7.0;2.0;0.20597444809526888;2.0;4.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;760.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;1.0;4.15625;2.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0000130017877469;1.0;760.0;1.0;2.0;1.0;0.0;0.0;2.0;2.0;1.0;1.0;2.0;2.0;0.0;2.0;0.0;0.1;0.0;0.0;0.0;0.0;2.0;False;2.0;0.0;0.0;1.0;1.0;0.04118421052631579;0.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2859002261209005;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;718.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;7.0;0.4721448467966574;0.0;0.0;14.0;0.0;0.6440066640932095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;718.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3634719081308972;0.0;718.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5738161559888579;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.2479108635097493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.5;0.0;1.0;1.0460386821076104;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;832.0;0.0;1.0;0.0;1.0;26.0;1.0;0.0;1.0;1.0;0.0;7.0;0.23197115384615385;0.0;1.0;21.0;1.0;0.5175903387309023;1.0;5.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;832.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;14.134615384615385;1.0;0.0;5.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0500298358649671;1.0;832.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.3016826923076923;0.0;0.0;0.0;0.0;1.0;False;1.0;0.0;0.0;0.0;1.0;0.12560096153846154;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;2.333333333333333;15.0;0.0;0.0;0.0;2.0;0.0;1.0;6.110100926607786;2.0;0.0;4.666666666666667;0.0;3.0;0.0;1.75;0.0;3.0;2.4899637820884695;0.0;1.0;10.0;0.0;0.0;3.0;0.0;9.333333333333334;2.0;11.666666666666664;2.0;1116.0;1.0;2.5;0.0;2.0;58.0;2.0;6.0;3.0;2.0;0.0;7.0;0.974910394265233;5.0;2.0;35.0;3.0;1.5220428942354551;2.0;7.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;8.326663997864532;16.0;1.5275252316519463;0.0;1.0;1116.0;0.0;0.0;0.0;2.0;0.0;3.0;4.0;0.0;2.0;0.0;0.0;3.0;42.24137931034483;3.0;0.0;7.5;1.0;0.0;21.0;0.0;0.0;9.0;2.0;2.333333333333333;0.0;1.890570770824844;5.0;1116.0;1.0;3.0;6.0;0.0;0.0;3.0;2.0;2.0;5.5;2.0;2.0;0.0;2.0;12.0;1.5089605734767024;0.0;0.5773502691896258;0.0;3.0;2.0;True;2.0;4.0;5.0;1.0;2.0;0.7705346475507765;0.0;1.0;1.0;2.0;3.0;7.0;2.309401076758504;8.0;0.0
0.0;1.5275252316519463;1.0;3.5;0.0;0.0;0.0;4.0;0.0;0.5;1.5275252316519468;3.0;0.0;2.0;0.0;3.0;0.0;2.75;0.0;3.0;1.2138650903205652;0.0;1.0;7.0;0.0;0.0;1.0;0.0;1.3333333333333333;2.333333333333333;2.333333333333333;1.5;1266.0;2.0;2.0;0.0;4.0;30.0;2.333333333333333;0.5;3.0;2.0;0.0;7.0;0.2962085308056872;0.0;1.0;24.0;3.0;0.6037735924991932;3.0;11.0;3.0;3.0;3.0;1.5275252316519463;0.0;0.0;0.0;0.0;2.516611478423584;3.0;1.0;0.0;0.0;1266.0;0.0;0.0;0.0;1.0;0.0;3.0;1.5;0.0;2.0;0.0;0.0;2.0;21.6;3.0;0.0;3.5;0.0;0.0;5.0;0.0;0.0;2.0;2.0;1.6666666666666667;1.5275252316519468;1.0314891192450086;2.0;1266.0;3.0;3.0;3.0;0.0;0.0;3.0;1.5;1.5;2.5;2.333333333333333;1.0;0.0;1.5;2.0;0.4399684044233807;0.0;0.5773502691896257;1.5275252316519463;1.5;3.0;False;2.0;0.0;2.0;0.5;1.0;0.18127962085308053;0.0;1.3333333333333333;1.0;4.0;3.0;1.0;1.0;1.0;0.0
0.0;0.0;1.0;6.25;0.0;0.0;0.0;2.0;0.0;1.0;2.1213203435596424;2.0;0.0;4.5;0.0;2.0;0.0;2.0;0.0;2.0;2.3136061451399783;0.0;1.0;9.0;0.0;0.0;4.0;0.0;4.5;2.0;5.5;2.0;1177.0;1.0;4.0;0.0;2.0;43.0;2.0;3.75;2.0;4.0;0.0;7.0;0.6406117247238743;4.0;2.0;23.0;2.0;1.1843239593200534;2.0;4.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.1213203435596424;6.0;0.7071067811865476;0.0;1.0;1177.0;0.0;0.0;0.0;2.0;0.0;2.0;4.25;0.0;2.0;0.0;0.0;4.0;22.732558139534888;2.0;0.0;4.5;1.0;0.0;7.0;0.0;0.0;5.5;2.0;4.0;0.0;1.5814019977652372;4.5;1177.0;1.0;2.0;5.0;0.0;0.0;2.0;2.0;4.0;4.75;2.0;2.0;0.0;2.0;5.25;1.1096006796941376;0.0;0.0;0.0;1.0;2.0;False;2.0;3.0;1.0;1.0;4.0;0.4673534409515718;0.0;1.0;1.0;2.0;2.0;4.75;0.0;4.5;0.0
0.0;2.1213203435596424;0.0;1.5;0.0;0.0;0.0;4.0;0.0;0.0;1.4142135623730951;3.25;0.0;1.0;0.0;2.0;0.0;2.666666667;0.0;2.0;2.621429325565235;0.0;0.0;11.0;0.0;0.0;1.0;0.0;1.0;2.5;1.0;1.75;887.0;2.25;1.0;0.0;4.0;48.0;2.5;0.5;2.0;1.0;0.0;7.0;0.8049605411499436;0.0;1.0;34.0;2.0;1.491823731734301;3.25;8.0;2.0;2.0;2.0;2.1213203435596424;0.0;0.0;0.0;0.0;1.4142135623730951;2.0;0.0;0.0;0.0;887.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;2.5;0.0;0.0;1.0;34.708333333333336;2.0;0.0;7.5;0.0;0.0;2.0;0.0;0.0;1.0;2.5;1.0;2.1213203435596424;1.7583269076717778;1.0;887.0;3.0;2.0;1.0;0.0;0.0;2.0;1.75;1.0;1.0;2.5;1.0;0.0;1.75;1.5;1.3122886133032694;0.0;0.0;2.1213203435596424;0.0;3.25;False;2.5;0.0;0.0;0.75;1.0;0.6701991732431417;0.0;1.5;1.5;4.0;2.0;0.5;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.5;0.0;1.0;1.1335170428793315;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;739.0;0.0;1.0;0.0;1.0;28.0;1.0;0.0;1.0;1.0;0.0;7.0;0.2679296346414073;0.0;1.0;23.0;1.0;0.5834378378726546;1.0;5.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;739.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;17.660714285714285;1.0;0.0;5.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.1219357137196024;1.0;739.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.35047361299052776;0.0;0.0;0.0;0.0;1.0;False;1.0;0.0;0.0;0.0;1.0;0.14986468200270636;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.625;1.0690449676496976;1.125;6.0;0.0;0.0;0.0;4.0;0.0;0.75;2.187627547301936;2.5;0.0;2.375;1.0;8.0;0.5175491695067657;2.666666667;0.0;8.0;2.035047853796789;0.0;1.0;10.0;0.0;0.0;1.0;0.0;3.25;2.75;4.375;1.0;2097.0;2.25;2.0;1.0;5.0;67.0;2.5;2.25;8.0;2.0;0.0;8.0;0.5894134477825465;0.0;1.0;41.0;8.0;1.2136403580630295;3.25;24.0;8.0;8.0;8.0;1.3887301496588271;0.0;0.0;4.0;0.0;3.0676887530703447;6.0;1.0606601717798212;0.7440238091428449;0.0;2097.0;0.0;0.0;0.0;1.0;0.0;8.0;1.75;0.25;2.0;0.0;0.375;2.0;53.54477611940298;8.0;0.25;7.5;0.0;0.0;9.0;1.407885953173359;0.0;5.0;2.0;1.75;1.0690449676496976;1.461576089478183;2.5;2097.0;3.0;8.0;4.0;2.0;0.0;8.0;2.0;1.75;3.0;2.125;1.0;0.375;2.0;4.25;0.983309489747258;0.0;0.4629100498862757;1.2464234547582251;1.25;4.0;False;2.0;0.0;3.0;1.0;1.0;0.4750993482753139;0.0;1.5;1.0;4.0;8.0;3.0;0.9910312089651148;4.0;0.0
0.0;1.7320508075688772;0.6666666666666666;7.5;0.0;0.0;0.0;4.0;0.0;0.0;5.859465277082316;4.0;0.0;2.0;0.0;3.0;0.0;3.0;0.0;3.0;2.1688365238272707;0.0;0.0;11.0;0.0;0.0;1.0;0.0;4.333333333333333;3.0;5.0;2.5;936.0;3.0;1.5;0.0;4.0;50.0;3.0;1.0;3.0;1.0;0.0;9.0;0.6282051282051282;0.0;1.0;31.0;3.0;1.263339513567684;4.0;12.0;3.0;3.0;3.0;1.7320508075688772;0.0;0.0;0.0;0.0;7.0;11.0;1.7320508075688772;0.0;0.0;936.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;4.0;0.0;0.0;2.0;28.83;3.0;0.0;8.25;0.0;0.0;13.0;0.0;0.0;2.0;4.0;1.3333333333333333;1.7320508075688772;1.6957371481230443;1.0;936.0;3.0;3.0;4.0;0.0;0.0;3.0;2.5;1.0;2.5;3.0;1.0;0.0;2.5;6.5;0.8920940170940171;0.0;0.5773502691896257;1.7320508075688772;1.0;4.0;False;4.0;0.0;2.0;1.5;1.0;0.44177350427350426;0.0;2.0;3.0;4.0;3.0;1.0;1.1547005383792517;2.0;0.0
0.0;0.5773502691896258;1.6666666666666667;10.0;0.0;0.0;0.0;3.0;0.0;1.0;4.932882862316247;2.5;0.0;3.6666666666666665;0.0;3.0;0.0;2.333333333;0.0;3.0;2.6029124276206;0.0;1.0;10.0;0.0;0.0;3.0;0.0;6.333333333333332;2.333333333333333;8.0;2.0;127.0;1.5;2.5;0.0;3.0;59.0;2.333333333333333;3.5;3.0;2.0;0.0;10.0;2.354330708661417;4.0;2.0;35.0;3.0;1.4620247826065635;2.5;7.0;3.0;3.0;3.0;0.5773502691896258;0.0;0.0;0.0;0.0;6.0827625302982185;12.0;1.1547005383792517;0.0;1.0;127.0;0.0;0.0;0.0;2.0;0.0;3.0;3.0;0.0;2.0;0.0;0.0;3.0;91.05932203389831;3.0;0.0;7.5;1.0;0.0;15.0;0.0;0.0;5.0;2.0;2.333333333333333;0.5773502691896257;3.659142841460036;3.0;127.0;2.0;3.0;5.0;0.0;0.0;3.0;2.0;2.0;4.0;2.333333333333333;2.0;0.0;2.0;8.0;1.8976377952755905;0.0;0.5773502691896258;0.5773502691896258;2.0;2.5;False;2.0;3.0;3.0;1.0;2.0;0.9335958005249344;0.0;1.3333333333333333;1.0;3.0;3.0;4.5;1.1547005383792517;4.0;0.0
0.0;0.7385489458759964;0.16666666666666666;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.984731927834662;1.25;0.0;1.25;0.0;12.0;0.0;1.071428571;0.0;12.0;1.6551733921019152;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.6666666666666666;1.0;0.8333333333333334;0.75;478.0;1.0;1.25;0.0;2.0;53.0;1.0;0.0;12.0;1.0;0.0;6.0;0.2322175732217573;0.0;0.0;35.0;12.0;0.9814385845223876;1.25;15.0;12.0;12.0;12.0;0.7385489458759964;0.0;0.0;0.0;0.0;1.2673044646258471;2.0;0.621581560508061;0.0;0.0;478.0;0.0;0.0;0.0;0.0;0.0;12.0;1.0;0.0;1.0;0.0;0.0;2.0;35.33018867924528;12.0;0.0;7.7;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.25;0.5149286505444373;0.8025429308871579;1.0;478.0;1.0;12.0;3.0;0.0;0.0;12.0;0.75;1.0;1.0;1.0;0.0;0.0;0.75;2.0;0.5753138075313807;0.0;0.4522670168666454;0.7385489458759964;0.0;1.25;False;1.0;0.0;1.0;0.0;1.0;0.29250348675034865;0.0;0.4166666666666667;0.0;2.0;12.0;0.0;0.38924947208076144;0.0;0.0
0.0;0.957427107756338;2.75;6.75;0.0;0.0;0.0;4.0;0.0;1.75;5.744562646538029;3.25;0.0;5.75;0.0;4.0;0.0;2.75;0.0;4.0;2.373568108417715;0.0;2.0;9.0;0.0;0.0;5.0;0.0;3.5;2.75;6.25;2.0;198.0;2.25;5.0;0.0;4.0;73.0;2.75;0.0;4.0;4.0;0.0;7.0;1.5151515151515151;2.0;2.0;29.0;4.0;1.3695089663310074;3.25;11.0;4.0;4.0;4.0;0.957427107756338;0.0;0.0;0.0;0.0;7.847504911329036;12.0;0.957427107756338;0.0;1.0;198.0;0.0;0.0;0.0;2.0;0.0;4.0;5.0;0.0;2.5;0.0;0.0;5.0;63.76027397260274;4.0;0.0;5.142857142857143;1.0;0.0;18.0;0.0;0.0;2.5;2.5;4.0;0.957427107756338;2.122462110003076;5.5;198.0;3.0;4.0;7.0;0.0;0.0;4.0;2.0;3.0;6.25;2.75;2.0;0.0;2.0;4.5;1.9242424242424243;0.0;1.1547005383792517;0.957427107756338;3.0;3.25;False;2.5;0.0;6.0;1.0;3.0;0.9698713323713324;0.0;1.75;1.5;4.0;4.0;2.0;2.217355782608345;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8146710573735537;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;329.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;0.0;6.0;0.16717325227963525;0.0;0.0;17.0;0.0;0.4011576028746461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;329.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.166666666666664;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7921210164161988;0.0;329.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18541033434650456;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.08206686930091185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3655018107317876;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;380.0;0.0;0.0;0.0;0.0;65.0;0.0;0.0;0.0;0.0;0.0;14.0;0.3078947368421053;0.0;0.0;22.0;0.0;0.8018585721725936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;380.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.169230769230765;0.0;0.0;8.214285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3206062370054177;0.0;380.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37105263157894736;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.19543233082706768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2828113824748173;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;369.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;0.0;5.0;0.2222222222222222;0.0;0.0;16.0;0.0;0.7371579594986872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;369.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.818181818181817;0.0;0.0;3.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8205541900106058;0.0;369.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3875338753387534;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.20596205962059624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
